conversation_id,customer_tweet_id,customer_author_id,customer_text,customer_created_at,support_tweet_id,support_text,support_created_at,turn_count,is_short,is_closure,is_dm_request,is_link_heavy,is_generic_response,theme_id,candidate_theme
720468,720468,198612,@292433 @292434 @115858 @AppleSupport Mine is just hot all over the entire back side. :( almost too hold to hold.,Mon Nov 06 00:56:35 +0000 2017,720467,"@198612 Let’s take a look at this together. Meet us over in DM with more details, and we’ll work with you there. https://t.co/GDrqU22YpT",Mon Nov 06 02:26:28 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2812573,2812573,287679,"Not trying to throw anyone under a bus here but, I purchased both of these at the same time. this genuine $30 6 foot @115858 product broke after 6 months and the other knock off has felt more durable and less likely to break. Can we start combining durability with style??",Mon Nov 27 01:31:40 +0000 2017,2812572,"@287679 As all of our accessories have a one year limited warranty, we'd like to help any way we can. What exactly is the issue with your Apple branded cable and which one do you have?

Which country are you located within? Please DM us both details here: https://t.co/GDrqU22YpT",Mon Nov 27 01:41:31 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2519411,2519411,717647,Corrections: but why do me keep having nose bleeds.... since @115858 can’t get their shit together. https://t.co/7iMvw1ILfQ,Wed Nov 15 23:50:04 +0000 2017,2519410,"@717647 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to iOS 11.1.1. Check out: https://t.co/xU1AGHStV6 for more information.",Thu Nov 16 00:58:00 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2736379,"2736379,2736377",766810,I DELETED EVERYTHING HOW IN THE SHITTTT IS MY DISK STILL FULL @115858 | @AppleSupport THE MACBOOK??!!?,Mon Nov 20 20:04:30 +0000 2017,"2736378,2736376","@766810 We'd like to help! Which device do you see a ""disc full"" error? We may have some tips to help continue to open up more storage space. | @766810 Thanks for clarifying. Check out this article on ways to both see what's taking up space, and how to clear it up: https://t.co/ubeCjp17WQ If you continue running into trouble, reach out to us in DM, and we'll take a closer look. https://t.co/GDrqU22YpT",Mon Nov 20 20:08:30 +0000 2017,4,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
177805,177805,157880,Thanks @115858 @AppleSupport @115858 for making a 12 MONTHS freaking phone.. looks like I find my money at the garbage #howtoloseacostumer,Sat Nov 25 01:17:28 +0000 2017,177804,@157880 Let's look into this for you. Send us a DM with more details about what you are experiencing to get started. https://t.co/GDrqU22YpT,Sat Nov 25 01:23:30 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1717453,1717453,520052,@115858 what’s up man? Got me looking stupid af in my tweets with this letter glitch.,Mon Nov 06 23:35:40 +0000 2017,1717452,@520052 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Tue Nov 07 00:24:39 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1595980,"1595980,1595979",490331,"If your #iPhone breaks down (still under warranty), is it normal for @115858 / @AppleSupport to have one go from store-to-store for repair? https://t.co/a3jLKreEch | @AppleSupport Going on day #22 with my @115858 #ilphone that doesn't work and that's still under warranty.  A device that just didn't want to turn on.",Sat Nov 04 18:27:07 +0000 2017,1595978,@490331 We'd like to gather some more details to see if we can help. Reach out to us via DM to get started. https://t.co/GDrqU22YpT,Sat Nov 04 22:12:57 +0000 2017,3,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2278809,2278809,662568,Fucking @115858 and this storage message . I just paid for more storage and you’re saying my iCloud storage is almost full but I’m payin for the 64G for what actually ?? I don’t even have 100 pics,Sat Nov 11 15:35:36 +0000 2017,2278808,@662568 We'd like to look into this with you. Let's meet up in DM to investigate: https://t.co/GDrqU22YpT,Sat Nov 11 19:09:31 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1957173,1957173,580765,Dear @115858 and @AppleSupport since the update my phone his been complete ass. Do I just need to upgrade?,Mon Oct 30 18:10:54 +0000 2017,1957172,"@580765 We're happy to look into issues you've experienced since updating. DM us your model iPhone, the issue, &amp; iOS version installed. https://t.co/GDrqU22YpT",Mon Oct 30 18:16:00 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2545584,2545584,543431,@115858 #imovie keeps crashing on my #macair and I’m needing to make something. What do I do?  Why are you updates always messing up but yet they cost so much?,Thu Nov 16 05:28:35 +0000 2017,2545583,@543431 We know how important it is to be able to use the apps on your Mac. Let us know which version of macOS you’re running in DM. We’ll take a closer look at this issue with you there! https://t.co/GDrqU22YpT,Thu Nov 16 13:58:00 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
451362,451362,222031,@AppleSupport da dopo l'aggiornamento di sicurezza di questa mattina il #MacBookAir è diventato un #ventilatore che scarica la #batteria in 2 ore... è un #disastro! @115858,Thu Nov 30 21:57:28 +0000 2017,451361,@222031 We offer support via Twitter in English. Contact us for help in your preferred language here: https://t.co/IBIY3vMgPj,Thu Nov 30 22:09:27 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1557329,1557329,481394,@115858 kys what is this bullshit I️,Sat Nov 04 02:08:35 +0000 2017,1557328,@481394 Help is here. Try these steps out: https://t.co/xU1AGHStV6,Sat Nov 04 12:38:24 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2817861,2817861,785476,If my phone vibrates one more time with no notification I’m going to go back to android.. okay that’s a lie but wtf @115858,Mon Nov 27 03:59:58 +0000 2017,2817860,@785476 We'd be happy to look into this with you. Send us a DM to get started. https://t.co/GDrqU22YpT,Mon Nov 27 04:18:00 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
589533,589533,259386,"@115858 &gt;&gt; Looking to buy a macbook air as a student &gt;&gt; unfortunately your toll free is been busy for 20 mins now 

suggest a best way to know few details &gt;&gt; pricing, student discount and more

Nearest Store &gt;&gt; Orion Mall Rajajinagar Bangalore",Sun Dec 03 15:15:17 +0000 2017,589532,@259386 Thanks for reaching out. Our sales team is best equipped to help you with this. To contact them please follow this link: https://t.co/8yjRd1Xo0i,Sun Dec 03 16:23:55 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
244223,244223,174011,"id just like to thank @115858 and ios11 for fucking my shit up completely, i really appreciate when my phone freezes every 3 seconds 👍🏼",Thu Oct 05 12:16:24 +0000 2017,244222,@174011 We want to help. Send us a DM and we'll go from there. https://t.co/GDrqU22YpT,Thu Oct 05 14:44:00 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2665327,2665327,497647,"@115858 @AppleSupport Y’all make to much money to pretend y’all dont see this  “I️” , fix this annoying shit",Sun Nov 05 23:58:50 +0000 2017,2665326,@497647 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 01:30:29 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2492405,2492405,623448,"@115858 really wants us to all get the new generation of phones so bad, like literally as soon as the 8 came out my phone starting fucking up 🙄",Wed Nov 15 17:06:13 +0000 2017,2492404,"@623448 If you're running into issues with your iPhone, we'd like to help you out. Please tell us the exact issue(s) your experiencing. Also, please let us know what version of the iOS software you currently have installed.",Wed Nov 15 17:45:03 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2543964,2543964,723174,My phone stays playing dead wtf @115858,Thu Nov 16 04:39:16 +0000 2017,2543963,@723174 We can help! Send us a DM with some more details to get started. https://t.co/GDrqU22YpT,Thu Nov 16 13:39:32 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2623623,2623623,741179,Please @115858 @AppleSupport @116333 @123857 @119462 Repair the way @12228 show the released date app. Thank you https://t.co/JUjDyD5ZTs,Sun Oct 08 18:17:28 +0000 2017,2623622,@741179 We're happy to look into this with you. Send us a DM and we'll gather some information to get us started. https://t.co/GDrqU22YpT,Sun Oct 08 20:20:33 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2853816,"2853816,2853814",793336,gettin real tired of my phone crashing and losing service for no reason @115858 | @AppleSupport 11.1.2,Mon Nov 27 20:23:07 +0000 2017,"2853815,2853813",@793336 We'd like to look into this with you. What is your current iOS version? You can find it at Settings &gt; General &gt; About. | @793336 Are you noticing these issues when using certain apps? Let us know in DM. https://t.co/GDrqU22YpT,Mon Nov 27 20:28:27 +0000 2017,4,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1539306,1539306,477142,@115858 @AppleSupport WHAT IS GOING ON WITH THE LETTER I️ 👈🏾”I”?? Is this being fixed with the update??,Fri Nov 03 21:39:12 +0000 2017,1539305,@477142 We're here to help you. DM us and tell us which device you have and the OS version you're running. https://t.co/GDrqU22YpT,Sat Nov 04 01:50:00 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2152891,2152891,632602,Hey @115858 - get your I️ together!!!! #FIXTHISSHIT,Thu Nov 09 01:53:17 +0000 2017,2152890,@632602 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,Thu Nov 09 02:04:00 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2021435,"2021435,2021434",597830,This shit has been this most irritating thing I’ve ever experienced. @115858 https://t.co/sxWC2I9G9H | @AppleSupport Grammatically incorrect. Not cool.,Mon Nov 06 01:42:45 +0000 2017,2021433,@597830 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9 https://t.co/GDrqU22YpT,Mon Nov 06 03:19:30 +0000 2017,3,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2807620,2807620,783021,Why da fuck am i still seeing boxes after i updated my shit bitch @115858,Wed Nov 22 03:50:22 +0000 2017,2807619,@783021 We're happy to help. Let's take a look at this further for you. Reach out to us in DM. https://t.co/GDrqU22YpT,Wed Nov 22 03:58:26 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1640700,1640700,501582,I’m really tired of my “I️” being replaced with a ❔ like wtf @115858,Sun Nov 05 21:31:38 +0000 2017,1640699,@501582 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Sun Nov 05 23:58:58 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1790743,"1790743,1790742",537914,Maintaining a 100% charge is a challenge these days. Why @115858? | @AppleSupport Awd😮😮😮😮. Bout to slide in rn!,Thu Oct 12 21:13:38 +0000 2017,1790741,@537914 There are many factors which affect the battery life of your iPhone. Let's dig into this  together. Send us a DM with more details. https://t.co/GDrqU22YpT,Thu Oct 12 21:25:39 +0000 2017,3,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2139843,"2139843,2139842",629306,"What is the deal with the capital I️ bug, @115858? I️ am not amused. #iphonebug | @AppleSupport Because that’s convenient.",Wed Nov 08 22:15:53 +0000 2017,2139841,@629306 Here’s what you can do as a work around until it’s fixed in a future software update: https://t.co/qODbOsp4wz DM us any issues https://t.co/GDrqU22YpT,Wed Nov 08 22:31:37 +0000 2017,3,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1572304,1572304,484698,This whole I️ thing is so annoying @115858 wtf is up,Sat Nov 04 03:23:20 +0000 2017,1572303,@484698 We're happy to assist. Which iOS version are you currently running? Go to Settings &gt; General &gt; About for the version.,Sat Nov 04 13:53:26 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2593064,"2593064,2593063,2593062,2593061,2593060,2593066",734352,"Why is it that I update my MacBook and then the whole thing runs as if it’s 1990?!? Wtf @115858 @AppleSupport ?? Why is this?? I want to get back to what it was pls | @AppleSupport Hi, well it’s the latest sierra version. And now everything is slow and requires several seconds of the rainbow circle before something happens. I have office on there: word doesn’t respond anymore and neither does powerpoint. I tried to shut down the computer....doesn’t work.... | @AppleSupport It won’t shut down....bizarre | @AppleSupport Now i just closed the lit. Opened it and now it won’s even start up anymore | @AppleSupport So extremely dissapointed in @115858 | @AppleSupport Tried it several times, can’t get into safe mode. I just type in my passw and then see a loading strip which does nothing....and that’s it",Sun Nov 26 20:37:40 +0000 2017,"2593059,2593065,2593067","@734352 We'd love to help with your MacBook. Please tell us all about the performance you're seeing. Is it occurring when using all apps or any one in particular? What's the exact version number of macOS installed? You can verify this under Apple menu () &gt; About this Mac. | @734352 What happens if you hold down the power button until your MacBook powers off, then start up in safe mode on the next startup? Let us know if the same performance occurs once safe mode is fully loaded. Here's a guide to help: https://t.co/yzqLZ7lfa4 | @734352 Are you receiving an error message when attempting to boot into Safe Mode, or are you still unable to power off your Mac computer? Meet us in a DM, we'll continue with this there. https://t.co/GDrqU22YpT",Sun Nov 26 20:43:52 +0000 2017,9,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1572320,1572320,375373,Ugh come on @115858 @AppleSupport wth is this crap?!? I just played this playlist yesterday! Where the hell did it go? https://t.co/lb4SmmW285,Sat Nov 04 03:30:32 +0000 2017,1572319,@375373 Let's take a look. Are you missing any other content in your Apple Music? Any recent device changes since noticing this?,Sat Nov 04 13:52:30 +0000 2017,2,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
2371271,2371271,664879,Worst AppleCare experience ever. Thanks @AppleSupport  @115858,Mon Nov 13 23:56:00 +0000 2017,2371270,"@664879 This certainly isn't the experience that we want you to have. Please send us a DM with the details, and we'll investigate. https://t.co/GDrqU22YpT",Tue Nov 14 00:13:35 +0000 2017,2,False,False,True,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
689401,"689401,689400",137148,"@284741 @115858 @AppleSupport Me compré el iPhone 8plus y el flash no funciona con el frío. Teniendo en cuenta que aún no hace frío aquí (hoy estamos a -3, pero llega a los -15/-20)me parece un gran error! Y lo mandé al SAT el viernes pasado, después de usarlo 5 días y sin respuesta aún. | @AppleSupport I can translate, my phone just arrived from your repair service and it is NOT WORKING. So, how do I get my money back?",Thu Nov 23 06:56:11 +0000 2017,689399,@137148 We offer support via Twitter in English. Get help in Spanish here: https://t.co/IBIY3vMgPj or join https://t.co/OczyRx7IOs,Thu Nov 23 14:31:57 +0000 2017,3,False,False,False,False,False,6,115858 | 115858 applesupport | shit | applesupport 115858 | wtf
1596662,"1596662,1596661",490515,@115858 I️ need y’all to fix these glitches with this question mark mess. | @AppleSupport Betttt!!,Sat Nov 04 18:43:33 +0000 2017,1596660,@490515 Thanks for reaching out! We'd love to help with this. Try these steps and let us know how it goes: https://t.co/xU1AGHStV6,Sat Nov 04 22:25:28 +0000 2017,3,False,False,False,False,False,7,question | mark | question mark | box | letter
1983416,1983416,587076,"@AppleSupport , figure this question mark for the I️ shit out. It’s annoying.",Wed Nov 01 22:02:30 +0000 2017,1983415,"@587076 We know how important this is, and we want to help. Please send us a DM letting us know the OS version you're using. https://t.co/GDrqU22YpT",Wed Nov 01 22:39:54 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1473351,1473351,461999,@AppleSupport wassupw oh all these question marks and boxes?,Fri Nov 03 00:33:19 +0000 2017,1473350,@461999 We are here to help answer those questions. Let's meet up in DM and discuss it. https://t.co/GDrqU22YpT,Fri Nov 03 01:34:30 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
2714161,2714161,761936,why tf my phone keep updating &amp; I’m still seeing boxes with question marks? @115858 🤔,Mon Nov 20 03:42:14 +0000 2017,2714160,@761936 Thanks for reaching out to us. We'd like to help you and look into this further. Please DM us to continue working on this. https://t.co/GDrqU22YpT,Mon Nov 20 04:06:30 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1474170,1474170,462209,@AppleSupport Whenever I️ type a capital I it autocorrects to an A with a symbol next to it.,Thu Nov 02 18:56:33 +0000 2017,1474169,@462209 Thanks for reaching out. We're here to help. DM us so we can look into this further with you. https://t.co/GDrqU22YpT,Thu Nov 02 21:34:29 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1485408,1485408,464941,@AppleSupport ....wtf really goin on wit these question marks huh? https://t.co/OLaClz1aYB,Fri Nov 03 02:50:49 +0000 2017,1485407,@464941 We're here to help. DM us with your iPhone model and iOS version so we can get started. https://t.co/GDrqU22YpT,Fri Nov 03 03:52:00 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1441511,1441511,454447,@454448 @AppleSupport Every time I* try and type I* without the additional symbol to prevent it.,Thu Nov 02 04:44:26 +0000 2017,1441510,@454447 We'd like to look into this with you. Send us more details in a DM to get started. https://t.co/GDrqU22YpT,Thu Nov 02 12:19:30 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1449205,1449205,456281,Hey! It would be nice if my letter “I️” didn’t turn into some weird characters that I didn’t type. Thanks in advance! @AppleSupport,Thu Nov 02 15:09:41 +0000 2017,1449204,@456281 We'd like to help. DM us what iOS version you're on. https://t.co/GDrqU22YpT,Thu Nov 02 16:53:00 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1991054,1991054,589261,Hey @115858 how come my phone keeps autocorrecting my “I️” into a little question mark in a box 😂,Fri Nov 03 01:16:40 +0000 2017,1991053,@589261 We can take at look at this together. Please DM us the iOS version you're running to get started. We'll begin there. https://t.co/GDrqU22YpT,Fri Nov 03 02:18:31 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1699980,1699980,515531,"Okay Apple, what is up with these question marks everywhere???? I'm going crazy😩 @AppleSupport",Mon Nov 06 19:05:57 +0000 2017,1699979,@515531 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/qODbOsp4wz,Mon Nov 06 21:03:01 +0000 2017,2,False,False,False,False,False,7,question | mark | question mark | box | letter
1470782,1470782,461389,Yo @115858 why every time I️ type the letter I️ this shit happens tf is going on I️,Thu Nov 02 23:49:00 +0000 2017,1470781,@461389 Let's look into this together. Meet us in DM with your device model and iOS version to continue. https://t.co/GDrqU2kzhr,Fri Nov 03 00:58:53 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
687923,"687923,687922",227698,"@AppleSupport how can I️ stop my phone producing a capital A and a ? in a box, when I️ type a capital I️? Corrects itself in tweets and text but not on instant message or email | @AppleSupport Thank you.",Thu Nov 23 06:59:31 +0000 2017,687921,"@227698 We've got your back. An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.2. For more info, check out: https://t.co/xXaXeeSRt9",Thu Nov 23 14:22:00 +0000 2017,3,False,False,False,False,False,7,question | mark | question mark | box | letter
2205901,2205901,644968,@AppleSupport the iPhone X is nice and everything but I️ can’t type I️ without it coming out as a question mark.... when are y’all fixing this?,Thu Nov 09 17:41:01 +0000 2017,2205900,"@644968 An update has been released to assist with this issue. If you haven’t yet, please back up your device and update it to the latest version iOS 11.1.1. For more info, check out: https://t.co/80YRnjDFDk",Thu Nov 09 23:46:44 +0000 2017,2,False,False,False,False,False,7,question | mark | question mark | box | letter
2117265,2117265,624045,Can SOMEONE PLZ fix this!?! Every time I️ type i it alters to stupid question mark box. @115858. Crazy ridiculous ha. Atleast alter to 🍆 or.. https://t.co/f5AZjeLCjd,Wed Nov 08 05:21:34 +0000 2017,2117264,@624045 We can take a closer look at this with you. Send us a DM if you'd like to get started. https://t.co/GDrqU22YpT,Wed Nov 08 14:10:56 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
2145648,2145648,237868,"Why tf do I keep getting a question mark in place of the letter ""I"" from other iPhone users? This shit is fucking stupid. @115858",Wed Nov 08 23:01:15 +0000 2017,2145647,@237868 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Thu Nov 09 00:16:38 +0000 2017,2,False,False,False,False,False,7,question | mark | question mark | box | letter
550743,550743,248301,Today is 1st time my tweets have ever changed I️ to that question mark in a box. WTF @123765 and @115858 ?Thought this was fixed.,Sat Dec 02 17:58:53 +0000 2017,550742,@248301 We can help out. Is your device up to date? Let us know in a DM and we'll continue from there. https://t.co/GDrqU2kzhr,Sat Dec 02 19:00:00 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1137095,1137095,387863,"Dear @AppleSupport,

Why can't I type the letter ""i"" on my social media through your service?",Tue Oct 31 22:58:38 +0000 2017,1137094,@387863 Let's look into this. Make sure you're updated to iOS 11.1: https://t.co/80YRnjDFDk DM us if that doesn't take care of it. https://t.co/GDrqU22YpT,Tue Oct 31 23:08:00 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
2114688,2114688,623460,Has anyone had a problem with their MacBook Pro suddenly _ailing to recognize a letter on the keyboard? It's just one _ing letter... @AppleSupport,Wed Nov 08 15:15:19 +0000 2017,2114687,@623460 DM us using the link below and let us know any troubleshooting steps you may have done on your own. https://t.co/GDrqU22YpT,Wed Nov 08 17:18:32 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1466103,"1466104,1466103",460292,"@115858 Version 10.3.2. But does the version really matter??? Others have updated to the latest version and are also having this issue. | Ok @115858 Every time some1 intends to write ""I"" there's an exclamation mark &amp; a question mark in a box showing instead; WHY?Please fix this🙃",Fri Nov 03 02:13:51 +0000 2017,"1483609,1466102",@460292 Thanks for letting us know. Please send us a DM and we'll continue this conversation there. https://t.co/GDrqU22YpT | @460292 We'd like to help. Which version of iOS are you running? You can check in Settings &gt; General &gt; About &gt; Version.,Fri Nov 03 02:58:00 +0000 2017,4,False,False,True,False,False,7,question | mark | question mark | box | letter
1482977,"1482977,1482976",464351,@115858 why do we have to type the letter eye now? Or some bs pop up. I️ gotta find a sub. Like say we or us. I️ hate that smh see!!! | @AppleSupport This why we still keep with y’all!!! SERVICE! Bouta slide in your DM💪🏾,Fri Nov 03 01:52:50 +0000 2017,1482975,@464351 Meet in us in DM so we can help. https://t.co/GDrqU22YpT,Fri Nov 03 02:38:18 +0000 2017,3,False,False,True,False,False,7,question | mark | question mark | box | letter
2492325,2492325,711526,Am I seeing “I” as an exclamation point and a question mark with a box everywhere? Wtf @115858!,Wed Nov 15 17:35:55 +0000 2017,2492324,"@711526 We've heard reports of this, and made it a priority to release a fix. Follow these steps to backup the device: https://t.co/tHicJHB57O

Then look to update the iOS software: https://t.co/ahjigcvFRG

Feel free to let us know if we can be of any further assistance. https://t.co/GDrqU22YpT",Wed Nov 15 18:06:33 +0000 2017,2,False,False,False,False,False,7,question | mark | question mark | box | letter
2013977,2013977,595517,@AppleSupport every time eye type the letter “i” a box comes up.. eye have iPhone 8 with the latest update #Buggy,Sun Nov 05 16:44:08 +0000 2017,2013976,@595517 We'd like to take a look at your autocorrect issue. DM us which iOS version you're using to get started. https://t.co/GDrqU22YpT,Sun Nov 05 17:00:00 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1497965,1497965,467795,@AppleSupport this update got me seeing a lot of question marks,Fri Nov 03 03:37:59 +0000 2017,1497964,@467795 What iOS version are you currently on? Let us know in Direct Message and we'll take a look. https://t.co/GDrqU22YpT,Fri Nov 03 12:52:36 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1981108,1981108,427003,@AppleSupport I️ want my question answered,Tue Oct 31 23:53:29 +0000 2017,1981107,@427003 We want to help you with this issue. Please send us a DM with what iOS version you have on the iPhone. https://t.co/GDrqU22YpT,Tue Oct 31 23:58:00 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1618235,"1618235,1618234",496156,@115858 @AppleSupport wassup w this “A” &amp; a question mark in a box thing i’ve been seeing since my phone updated?! | @AppleSupport you're having ppl manually change this because the update can't be fixed? preposterous. as a frequent apple user.. im sincerely annoyed,Sun Nov 05 05:29:49 +0000 2017,1618233,@496156 Thanks for reaching out. We currently have a workaround for this. Here's how: https://t.co/xXaXeeSRt9,Sun Nov 05 14:59:27 +0000 2017,3,False,False,False,False,False,7,question | mark | question mark | box | letter
1655575,1655575,505241,@AppleSupport why the frick does my keyboard keep fricking up and making weird question marks &amp;&amp; stuff when I️ post ??? ?? ??,Mon Nov 06 01:49:03 +0000 2017,1655574,@505241 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 03:21:00 +0000 2017,2,False,False,False,False,False,7,question | mark | question mark | box | letter
1642525,1642525,502062,hey can you explain why i keep getting this A question mark when i type “I” @AppleSupport ? https://t.co/PzZ4gaE3OF,Sun Nov 05 23:12:45 +0000 2017,1642524,@502062 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Mon Nov 06 00:41:26 +0000 2017,2,False,False,False,False,False,7,question | mark | question mark | box | letter
2041703,2041703,603699,"This would be nice if @115858 would fix the ninth letter of the alphabet so that it doesn’t correct to an exclamation/question mark duo when it stands alone, typically at the beginning of sentences used to refer to oneself. But hey, it’s not my call, only @115858 has the ability to https://t.co/pb6IdhpcD9",Wed Nov 08 02:00:56 +0000 2017,2041702,@603699 Here’s what you can do as a work around until it’s fixed in a future software update: https://t.co/qODbOsp4wz DM us questions. https://t.co/GDrqU22YpT,Wed Nov 08 04:32:56 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1454541,"1454541,1454540",457593,@AppleSupport why can’t I️ type the letter “I️” without having a symbol pop up?!? | @AppleSupport 11.1!,Thu Nov 02 12:22:55 +0000 2017,1454539,@457593 We're here for you. What version of the iOS are you running? Check by tapping Settings &gt; General &gt; About.,Thu Nov 02 15:10:55 +0000 2017,3,False,False,False,False,False,7,question | mark | question mark | box | letter
1774207,1774207,172431,@533202 @115858 @797 If EYE type the letter EYE; it shows up like this: I️ I️ #bullshit,Wed Nov 08 00:49:59 +0000 2017,1774206,@172431 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/xXaXeeSRt9,Wed Nov 08 03:53:30 +0000 2017,2,False,False,False,False,False,7,question | mark | question mark | box | letter
2267358,2267358,659911,🏋🏽 at my halfway mark my wireless @118845 fuckin died so no music today but still gng in hard! #workoutmotivation 👊🏼💦💪🏽,Thu Oct 19 17:42:29 +0000 2017,2267357,@659911 We want to help. DM us and we'll work together from there. https://t.co/GDrqU22YpT,Thu Oct 19 18:16:01 +0000 2017,2,False,False,True,False,False,7,question | mark | question mark | box | letter
1658716,1658716,506081,"If @115858 could hurry up and fix the issue with typing the letter eye, that would be great.   I’m tired of see the question mark...",Mon Nov 06 02:52:42 +0000 2017,1658715,@506081 Here’s what you can do to work around the issue until it’s fixed in a future software update: https://t.co/uQeXsrrlXJ,Mon Nov 06 04:45:51 +0000 2017,2,False,False,False,False,False,7,question | mark | question mark | box | letter
1576451,1576451,485686,@AppleSupport can you stop my phone from glitching when I️ type the letter I️,Sat Nov 04 13:29:28 +0000 2017,1576450,@485686 Hi there! This should help you out: https://t.co/xU1AGHStV6,Sat Nov 04 18:19:00 +0000 2017,2,False,False,False,False,False,7,question | mark | question mark | box | letter
